Dispatch_ID,GPU_ID,Queue_ID,PID,TID,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,Wave_Size,Kernel_Name,Start_Timestamp,End_Timestamp,Correlation_ID,TCC_HIT_sum,TCC_MISS_sum,TCC_READ_sum,TCC_WRITE_sum,TCP_TOTAL_READ_sum,TCP_TOTAL_WRITE_sum
105,8,1,43717,43717,16384,256,0,0,8,0,16,64,"bitonic_sort_kernel(unsigned int*, unsigned int, unsigned int, bool) (.kd)",213848563256518,213848563258802,0,2628.000000,1088.000000,1668.000000,2048.000000,8192.000000,8192.000000
106,8,1,43717,43717,16384,256,0,0,8,0,16,64,"bitonic_sort_kernel(unsigned int*, unsigned int, unsigned int, bool) (.kd)",213848563589655,213848563591938,0,2628.000000,1088.000000,1668.000000,2048.000000,8192.000000,8192.000000
107,8,1,43717,43717,16384,256,0,0,8,0,16,64,"bitonic_sort_kernel(unsigned int*, unsigned int, unsigned int, bool) (.kd)",213848563914178,213848563916381,0,2684.000000,1088.000000,1724.000000,2048.000000,8192.000000,8192.000000
108,8,1,43717,43717,16384,256,0,0,8,0,16,64,"bitonic_sort_kernel(unsigned int*, unsigned int, unsigned int, bool) (.kd)",213848564236458,213848564238702,0,2670.000000,1088.000000,1710.000000,2048.000000,8192.000000,8192.000000
109,8,1,43717,43717,16384,256,0,0,8,0,16,64,"bitonic_sort_kernel(unsigned int*, unsigned int, unsigned int, bool) (.kd)",213848564555574,213848564557537,0,2698.000000,1088.000000,1738.000000,2048.000000,8192.000000,8192.000000
110,8,1,43717,43717,16384,256,0,0,8,0,16,64,"bitonic_sort_kernel(unsigned int*, unsigned int, unsigned int, bool) (.kd)",213848564885545,213848564887588,0,2698.000000,1088.000000,1738.000000,2048.000000,8192.000000,8192.000000
111,8,1,43717,43717,16384,256,0,0,8,0,16,64,"bitonic_sort_kernel(unsigned int*, unsigned int, unsigned int, bool) (.kd)",213848565206303,213848565208346,0,2698.000000,1088.000000,1738.000000,2048.000000,8192.000000,8192.000000
112,8,1,43717,43717,16384,256,0,0,8,0,16,64,"bitonic_sort_kernel(unsigned int*, unsigned int, unsigned int, bool) (.kd)",213848565537116,213848565539159,0,2642.000000,1088.000000,1682.000000,2048.000000,8192.000000,8192.000000
113,8,1,43717,43717,16384,256,0,0,8,0,16,64,"bitonic_sort_kernel(unsigned int*, unsigned int, unsigned int, bool) (.kd)",213848565861519,213848565863602,0,2670.000000,1088.000000,1710.000000,2048.000000,8192.000000,8192.000000
114,8,1,43717,43717,16384,256,0,0,8,0,16,64,"bitonic_sort_kernel(unsigned int*, unsigned int, unsigned int, bool) (.kd)",213848566195256,213848566197259,0,2628.000000,1088.000000,1668.000000,2048.000000,8192.000000,8192.000000
115,8,1,43717,43717,16384,256,0,0,8,0,16,64,"bitonic_sort_kernel(unsigned int*, unsigned int, unsigned int, bool) (.kd)",213848566518859,213848566520902,0,2628.000000,1088.000000,1668.000000,2048.000000,8192.000000,8192.000000
116,8,1,43717,43717,16384,256,0,0,8,0,16,64,"bitonic_sort_kernel(unsigned int*, unsigned int, unsigned int, bool) (.kd)",213848566847989,213848566850072,0,4732.000000,1088.000000,1724.000000,4096.000000,8192.000000,8192.000000
117,8,1,43717,43717,16384,256,0,0,8,0,16,64,"bitonic_sort_kernel(unsigned int*, unsigned int, unsigned int, bool) (.kd)",213848567176799,213848567178842,0,4718.000000,1088.000000,1710.000000,4096.000000,8192.000000,8192.000000
118,8,1,43717,43717,16384,256,0,0,8,0,16,64,"bitonic_sort_kernel(unsigned int*, unsigned int, unsigned int, bool) (.kd)",213848567509895,213848567511898,0,4746.000000,1088.000000,1738.000000,4096.000000,32768.000000,32768.000000
119,8,1,43717,43717,16384,256,0,0,8,0,16,64,"bitonic_sort_kernel(unsigned int*, unsigned int, unsigned int, bool) (.kd)",213848567832455,213848567834539,0,4746.000000,1088.000000,1738.000000,4096.000000,32768.000000,32768.000000
